Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals,Publication Date (print),Publication Date (online),Publication Date
31,pub.1125828513,10.1101/2020.03.22.002386,,,A SARS-CoV-2-Human Protein-Protein Interaction Map Reveals Drug Targets and Potential Drug-Repurposing,Blank,Blank,bioRxiv,,,2020-03-22,2020,,,2020.03.22.002386,"All OA; Green, Published",Preprint,"Gordon, David E.; Jang, Gwendolyn M.; Bouhaddou, Mehdi; Xu, Jiewei; Obernier, Kirsten; O'Meara, Matthew J; Guo, Jeffrey Z.; Swaney, Danielle L.; Tummino, Tia A.; Huttenhain, Ruth; Kaake, Robyn M.; Richards, Alicia L.; Tutuncuoglu, Beril; Foussard, Helene; Batra, Jyoti; Haas, Kelsey; Modak, Maya; Kim, Minkyu; Haas, Paige; Polacco, Benjamin J.; Braberg, Hannes; Fabius, Jacqueline M.; Eckhardt, Manon; Soucheray, Margaret; Bennett, Melanie J.; Cakir, Merve; McGregor, Michael J.; Li, Qiongyu; Naing, Zun Zar Chi; Zhou, Yuan; Peng, Shiming; Kirby, Ilsa T.; Melnyk, James E.; Chorba, John S; Lou, Kevin; Dai, Shizhong A.; Shen, Wenqi; Shi, Ying; Zhang, Ziyang; Barrio-Hernandez, Inigo; Memon, Danish; Hernandez-Armenta, Claudia; Mathy, Christopher J.P.; Perica, Tina; Pilla, Kala B.; Ganesan, Sai J.; Saltzberg, Daniel J.; Ramachandran, Rakesh; Liu, Xi; Rosenthal, Sara B.; Calviello, Lorenzo; Venkataramanan, Srivats; Liboy-Lugo, Jose; Lin, Yizhu; Wankowicz, Stephanie A.; Bohn, Markus; Sharp, Phillip P.; Trenker, Raphael; Young, Janet M.; Cavero, Devin A.; Hiatt, Joseph; Roth, Theo; Rathore, Ujjwal; Subramanian, Advait; Noack, Julia; Hubert, Mathieu; Roesch, Ferdinand; Vallet, Thomas; Meyer, Björn; White, Kris M.; Miorin, Lisa; Rosenberg, Oren S.; Verba, Kliment A.; Agard, David; Ott, Melanie; Emerman, Michael; Ruggero, Davide; Garc&amp;iacute-Sastre, Adolfo; Jura, Natalia; von Zastrow, Mark; Taunton, Jack; Ashworth, Alan; Schwartz, Olivier; Vignuzzi, Marco; d'Enfert, Christophe; Mukherjee, Shaeri; Jacobson, Matt; Malik, Harmit S.; Fujimori, Danica G; Ideker, Trey; Craik, Charles S; Floor, Stephen; Fraser, James S.; Gross, John; Sali, Andrej; Kortemme, Tanja; Beltrao, Pedro; Shokat, Kevan; Shoichet, Brian K.; Krogan, Nevan J.",Blank,,"Gordon, David E. (University of California, San Francisco); Jang, Gwendolyn M. (University of California, San Francisco); Bouhaddou, Mehdi (University of California, San Francisco); Xu, Jiewei (University of California, San Francisco); Obernier, Kirsten (University of California, San Francisco); O'Meara, Matthew J (University of Michigan); Guo, Jeffrey Z. (University of California, San Francisco); Swaney, Danielle L. (University of California, San Francisco); Tummino, Tia A. (University of California, San Francisco); Huttenhain, Ruth (University of California, San Francisco); Kaake, Robyn M. (University of California, San Francisco); Richards, Alicia L. (University of California, San Francisco); Tutuncuoglu, Beril (University of California, San Francisco); Foussard, Helene (University of California, San Francisco); Batra, Jyoti (University of California, San Francisco); Haas, Kelsey (University of California, San Francisco); Modak, Maya (University of California, San Francisco); Kim, Minkyu (University of California, San Francisco); Haas, Paige (University of California, San Francisco); Polacco, Benjamin J. (University of California, San Francisco); Braberg, Hannes (University of California, San Francisco); Fabius, Jacqueline M. (University of California, San Francisco); Eckhardt, Manon (University of California, San Francisco); Soucheray, Margaret (University of California, San Francisco); Bennett, Melanie J. (University of California, San Francisco); Cakir, Merve (University of California, San Francisco); McGregor, Michael J. (University of California, San Francisco); Li, Qiongyu (University of California, San Francisco); Naing, Zun Zar Chi (University of California, San Francisco); Zhou, Yuan (University of California, San Francisco); Peng, Shiming (University of California, San Francisco); Kirby, Ilsa T. (University of California, San Francisco); Melnyk, James E. (University of California, San Francisco); Chorba, John S (University of California, San Francisco); Lou, Kevin (University of California, San Francisco); Dai, Shizhong A. (University of California, San Francisco); Shen, Wenqi (University of California, San Francisco); Shi, Ying (University of California, San Francisco); Zhang, Ziyang (University of California, San Francisco); Barrio-Hernandez, Inigo (); Memon, Danish (); Hernandez-Armenta, Claudia (); Mathy, Christopher J.P. (University of California, San Francisco); Perica, Tina (University of California, San Francisco); Pilla, Kala B. (University of California, San Francisco); Ganesan, Sai J. (University of California, San Francisco); Saltzberg, Daniel J. (University of California, San Francisco); Ramachandran, Rakesh (University of California, San Francisco); Liu, Xi (University of California, San Francisco); Rosenthal, Sara B. (University of California, San Diego); Calviello, Lorenzo (University of California, San Francisco); Venkataramanan, Srivats (University of California, San Francisco); Liboy-Lugo, Jose (University of California, San Francisco); Lin, Yizhu (University of California, San Francisco); Wankowicz, Stephanie A. (University of California, San Francisco); Bohn, Markus (University of California, San Francisco); Sharp, Phillip P. (University of California, San Francisco); Trenker, Raphael (University of California, San Francisco); Young, Janet M. (Fred Hutchinson Cancer Research Center); Cavero, Devin A. (University of California, San Francisco); Hiatt, Joseph (University of California, San Francisco); Roth, Theo (University of California, San Francisco); Rathore, Ujjwal (University of California, San Francisco); Subramanian, Advait (University of California, San Francisco); Noack, Julia (University of California, San Francisco); Hubert, Mathieu (); Roesch, Ferdinand (); Vallet, Thomas (); Meyer, Björn (); White, Kris M. (Icahn School of Medicine at Mount Sinai); Miorin, Lisa (Icahn School of Medicine at Mount Sinai); Rosenberg, Oren S. (University of California, San Francisco); Verba, Kliment A. (University of California, San Francisco); Agard, David (University of California, San Francisco); Ott, Melanie (University of California, San Francisco); Emerman, Michael (Fred Hutchinson Cancer Research Center); Ruggero, Davide (University of California, San Francisco); Garc&amp;iacute-Sastre, Adolfo (Icahn School of Medicine at Mount Sinai); Jura, Natalia (University of California, San Francisco); von Zastrow, Mark (University of California, San Francisco); Taunton, Jack (University of California, San Francisco); Ashworth, Alan (University of California, San Francisco); Schwartz, Olivier (); Vignuzzi, Marco (); d'Enfert, Christophe (); Mukherjee, Shaeri (University of California, San Francisco); Jacobson, Matt (University of California, San Francisco); Malik, Harmit S. (Fred Hutchinson Cancer Research Center); Fujimori, Danica G (University of California, San Francisco); Ideker, Trey (University of California, San Diego); Craik, Charles S (University of California, San Francisco); Floor, Stephen (University of California, San Francisco); Fraser, James S. (University of California, San Francisco); Gross, John (University of California, San Francisco); Sali, Andrej (University of California, San Francisco); Kortemme, Tanja (University of California, San Francisco); Beltrao, Pedro (); Shokat, Kevan (University of California, San Francisco); Shoichet, Brian K. (University of California, San Francisco); Krogan, Nevan J. (University of California, San Francisco)","University of California, San Diego; University of California, San Francisco; University of Michigan; Icahn School of Medicine at Mount Sinai; Fred Hutchinson Cancer Research Center",grid.266100.3; grid.266102.1; grid.214458.e; grid.59734.3c; grid.270240.3,United States; United States; United States; United States; United States,,40,40,,,3418,https://www.biorxiv.org/content/biorxiv/early/2020/03/27/2020.03.22.002386.full.pdf,https://app.dimensions.ai/details/publication/pub.1125828513,1108 Medical Microbiology; 11 Medical and Health Sciences; 0601 Biochemistry and Cell Biology; 06 Biological Sciences,3 Good Health and Well Being,Blank,Blank,2020-03-22
30,pub.1125816318,10.1101/2020.03.20.000141,,,COVID-19 coronavirus vaccine design using reverse vaccinology and machine learning,Blank,Blank,bioRxiv,,,2020-03-21,2020,,,2020.03.20.000141,"All OA; Green, Published",Preprint,"Ong, Edison; Wong, Mei U; Huffman, Anthony; He, Yongqun",Blank,,"Ong, Edison (University of Michigan); Wong, Mei U (University of Michigan); Huffman, Anthony (University of Michigan); He, Yongqun (University of Michigan)",University of Michigan,grid.214458.e,United States,,3,3,,,44,https://www.biorxiv.org/content/biorxiv/early/2020/03/23/2020.03.20.000141.full.pdf,https://app.dimensions.ai/details/publication/pub.1125816318,1108 Medical Microbiology; 11 Medical and Health Sciences; 0601 Biochemistry and Cell Biology; 06 Biological Sciences,3 Good Health and Well Being,Blank,Blank,2020-03-21
24,pub.1124600101,10.1001/jama.2020.1490,32022836,,2019 Novel Coronavirus—Important Information for Clinicians,Blank,Blank,JAMA,,,2020-03-17,2020,323,11,1039-1040,All OA; Gold,Article,"del Rio, Carlos; Malani, Preeti N.",Blank,"del Rio, Carlos (Emory University)","del Rio, Carlos (Emory University); Malani, Preeti N. (University of Michigan)",University of Michigan; Emory University,grid.214458.e; grid.189967.8,United States; United States,,35,35,,,1661,https://jamanetwork.com/journals/jama/articlepdf/2760782/jama_del_rio_2020_vp_200014.pdf,https://app.dimensions.ai/details/publication/pub.1124600101,11 Medical and Health Sciences,,Blank,Blank,2020-03-17
2,pub.1125524904,10.21203/rs.3.rs-16763/v1,,,"Imaging features of evolving COVID-19 infection on computed tomography: Initial experience in Zhuhai, China.",Blank,Blank,Research Square,,,2020-03-09,2020,,,,"All OA; Green, Published",Preprint,"Zhang, Yaqin; Pang, Pengfei; Ma, Han; Chen, Binghui; Li, Yingqin; Jiang, Guanmin; Cai, Zeyu; Qin, Yujuan; Chughtai, Aamer; Shan, Hong",Blank,,"Zhang, Yaqin (Fifth Affiliated Hospital of Sun Yat-sen University); Pang, Pengfei (Fifth Affiliated Hospital of Sun Yat-sen University); Ma, Han (Fifth Affiliated Hospital of Sun Yat-sen University); Chen, Binghui (Fifth Affiliated Hospital of Sun Yat-sen University); Li, Yingqin (Fifth Affiliated Hospital of Sun Yat-sen University); Jiang, Guanmin (Fifth Affiliated Hospital of Sun Yat-sen University); Cai, Zeyu (Fifth Affiliated Hospital of Sun Yat-sen University); Qin, Yujuan (Fifth Affiliated Hospital of Sun Yat-sen University); Chughtai, Aamer (Michigan Medicine); Shan, Hong (Fifth Affiliated Hospital of Sun Yat-sen University)",Fifth Affiliated Hospital of Sun Yat-sen University; Michigan Medicine,grid.452859.7; grid.412590.b,China; United States,,0,0,,,,https://assets.researchsquare.com/files/rs-16763/v1/manuscript.pdf,https://app.dimensions.ai/details/publication/pub.1125524904,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-03-09
12,pub.1125456333,10.1101/2020.03.02.20030320,,,Preliminary estimation of the novel coronavirus disease (COVID-19) cases in Iran: a modelling analysis based on overseas cases and air travel data,Blank,Blank,medRxiv,,,2020-03-06,2020,,,2020.03.02.20030320,"All OA; Green, Published",Article,"Zhuang, Zian; Zhao, Shi; Lin, Qianying; Cao, Peihua; Lou, Yijun; Yang, Lin; He, Daihai",Blank,,"Zhuang, Zian (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Cao, Peihua (Southern Medical University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University)",Southern Medical University; Chinese University of Hong Kong; University of Michigan; Hong Kong Polytechnic University,grid.284723.8; grid.10784.3a; grid.214458.e; grid.16890.36,China; China; United States; China,,1,1,,,4,https://www.medrxiv.org/content/medrxiv/early/2020/03/06/2020.03.02.20030320.full.pdf,https://app.dimensions.ai/details/publication/pub.1125456333,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-03-06
12,pub.1125335553,10.1101/2020.02.29.20029421,,,An epidemiological forecast model and software assessing interventions on COVID-19 epidemic in China,Blank,Blank,medRxiv,,,2020-03-03,2020,,,2020.02.29.20029421,"All OA; Green, Published",Article,"Song, Peter X; Wang, Lili; Zhou, Yiwang; He, Jie; Zhu, Bin; Wang, Fei; Tang, Lu; Eisenberg, Marisa",Blank,,"Song, Peter X (University of Michigan); Wang, Lili (University of Michigan); Zhou, Yiwang (University of Michigan); He, Jie (University of Michigan); Zhu, Bin (); Wang, Fei (); Tang, Lu (University of Pittsburgh); Eisenberg, Marisa (University of Michigan)",University of Pittsburgh; University of Michigan,grid.21925.3d; grid.214458.e,United States; United States,,7,7,,,14,https://www.medrxiv.org/content/medrxiv/early/2020/03/03/2020.02.29.20029421.full.pdf,https://app.dimensions.ai/details/publication/pub.1125335553,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-03-03
51,pub.1124425523,10.1016/j.ijid.2020.01.050,32007643,PMC7110798,"Preliminary estimation of the basic reproduction number of novel coronavirus (2019-nCoV) in China, from 2019 to 2020: A data-driven analysis in the early phase of the outbreak",Blank,Blank,International Journal of Infectious Diseases,,"Basic Reproduction Number; Betacoronavirus; China; Coronavirus Infections; Epidemics; Humans; Middle East Respiratory Syndrome Coronavirus; Pandemics; Pneumonia, Viral; SARS Virus; World Health Organization",2020-03,2020,92,,214-217,All OA; Gold,Article,"Zhao, Shi; Lin, Qianyin; Ran, Jinjun; Musa, Salihu S; Yang, Guangpu; Wang, Weiming; Lou, Yijun; Gao, Daozhou; Yang, Lin; He, Daihai; Wang, Maggie H",Blank,"Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong)","Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianyin (University of Michigan); Ran, Jinjun (University of Hong Kong); Musa, Salihu S (Hong Kong Polytechnic University); Yang, Guangpu (Chinese University of Hong Kong); Wang, Weiming (Huaiyin Normal University); Lou, Yijun (University of Hong Kong); Gao, Daozhou (Shanghai Normal University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University); Wang, Maggie H (Chinese University of Hong Kong; Chinese University of Hong Kong)",Hong Kong Polytechnic University; University of Hong Kong; University of Michigan; Shanghai Normal University; Chinese University of Hong Kong; Huaiyin Normal University,grid.16890.36; grid.194645.b; grid.214458.e; grid.412531.0; grid.10784.3a; grid.410738.9,China; China; United States; China; China; China,National Natural Science Foundation of China,179,179,,,220,http://www.ijidonline.com/article/S1201971220300539/pdf,https://app.dimensions.ai/details/publication/pub.1124425523,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-03
26,pub.1125662937,10.1016/j.ienj.2020.100848,32184067,,2020 year of the nurse and midwife: Meeting new challenges,Blank,Blank,International Emergency Nursing,,,2020-03,2020,49,,100848,All OA; Gold,Article,"Bell, Sue Anne; Brysiewicz, Petra",Blank,"Bell, Sue Anne (University of Michigan)","Bell, Sue Anne (University of Michigan); Brysiewicz, Petra (University of KwaZulu-Natal)",University of KwaZulu-Natal; University of Michigan,grid.16463.36; grid.214458.e,South Africa; United States,,0,0,,,2,https://doi.org/10.1016/j.ienj.2020.100848,https://app.dimensions.ai/details/publication/pub.1125662937,1110 Nursing; 11 Medical and Health Sciences,,Blank,Blank,2020-03
12,pub.1125949566,10.1016/j.jpainsymman.2020.03.013,32229286,PMC7156808,What Should Palliative Care’s Response be to the COVID-19 Epidemic?,Blank,Blank,Journal of Pain and Symptom Management,,,2020-03,2020,,,,All OA; Gold,Article,"Powell, Victoria D.; Silveira, Maria J.",Blank,"Powell, Victoria D. (University of Michigan)","Powell, Victoria D. (University of Michigan); Silveira, Maria J. (University of Michigan)",University of Michigan,grid.214458.e,United States,United States Department of Veterans Affairs,7,7,,,26,https://doi.org/10.1016/j.jpainsymman.2020.03.013,https://app.dimensions.ai/details/publication/pub.1125949566,11 Medical and Health Sciences,,Blank,Blank,2020-03
8,pub.1125929468,10.1213/ane.0000000000004831,32221171,PMC7172565,Neuraxial procedures in COVID-19 positive parturients: a review of current reports.,Blank,Blank,Anesthesia & Analgesia,,,2020-03,2020,,,1,All OA; Gold,Article,"Bauer, Melissa E.; Chiware, Ruth; Pancaro, Carlo",Blank,,"Bauer, Melissa E. (University of Michigan); Chiware, Ruth (University of Michigan); Pancaro, Carlo (University of Michigan)",University of Michigan,grid.214458.e,United States,,4,4,,,3,https://journals.lww.com/anesthesia-analgesia/Citation/9000/Neuraxial_procedures_in_COVID_19_positive.95732.aspx,https://app.dimensions.ai/details/publication/pub.1125929468,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-03
5,pub.1125952460,10.1016/j.jaad.2020.03.052,32229278,,Telehealth: Helping Your Patients and Practice Survive and Thrive During the COVID-19 Crisis with Rapid Quality Implementation,Blank,Blank,Journal of the American Academy of Dermatology,,"Betacoronavirus; Coronavirus; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral; Telemedicine",2020-03,2020,82,5,1213-1214,All OA; Gold,Article,"Lee, Ivy; Kovarik, Carrie; Tejasvi, Trilokraj; Pizarro, Michelle; Lipoff, Jules B.",Blank,"Lipoff, Jules B. (University of Pennsylvania)","Lee, Ivy (); Kovarik, Carrie (University of Pennsylvania); Tejasvi, Trilokraj (University of Michigan); Pizarro, Michelle (American Academy of Dermatology); Lipoff, Jules B. (University of Pennsylvania)",American Academy of Dermatology; University of Pennsylvania; University of Michigan,grid.417919.3; grid.25879.31; grid.214458.e,United States; United States; United States,,2,2,,,46,https://doi.org/10.1016/j.jaad.2020.03.052,https://app.dimensions.ai/details/publication/pub.1125952460,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-03
5,pub.1125618031,10.1016/s0140-6736(20)30215-4,32171395,,Global commitments to disability inclusion in health professions,Blank,Blank,The Lancet,,Disabled Persons; Health Occupations; Humans,2020-03,2020,395,10227,852-853,Closed,Article,"Meeks, Lisa M; Maraki, Ioanna; Singh, Satendra; Curry, Raymond H",Blank,,"Meeks, Lisa M (University of Michigan); Maraki, Ioanna (General Medical Council); Singh, Satendra (University College of Medical Sciences); Curry, Raymond H (University of Illinois at Chicago)",University College of Medical Sciences; University of Illinois at Chicago; University of Michigan; General Medical Council,grid.412444.3; grid.185648.6; grid.214458.e; grid.466745.2,India; United States; United States; United Kingdom,,0,0,,,42,,https://app.dimensions.ai/details/publication/pub.1125618031,11 Medical and Health Sciences,,Blank,Blank,2020-03
3,pub.1125829122,10.1016/j.jacr.2020.03.013,32208139,PMC7146659,COVID-19 & Beyond: Micro-practices for Burnout Prevention and Emotional Wellness,Blank,Blank,Journal of the American College of Radiology,,,2020-03,2020,,,,All OA; Gold,Article,"Fessell, David; Cherniss, Cary",Blank,"Fessell, David (University of Michigan)","Fessell, David (University of Michigan); Cherniss, Cary (Rutgers, The State University of New Jersey)","University of Michigan; Rutgers, The State University of New Jersey",grid.214458.e; grid.430387.b,United States; United States,,1,1,,,29,https://doi.org/10.1016/j.jacr.2020.03.013,https://app.dimensions.ai/details/publication/pub.1125829122,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-03
10,pub.1125032015,10.1101/2020.02.16.20023820,,,Fractal kinetics of COVID-19 pandemic,Blank,Blank,medRxiv,,,2020-02-20,2020,,,2020.02.16.20023820,"All OA; Green, Published",Article,"Ziff, Robert M.; Ziff, Anna L.",Blank,,"Ziff, Robert M. (University of Michigan); Ziff, Anna L. (Duke University)",University of Michigan; Duke University,grid.214458.e; grid.26009.3d,United States; United States,,4,4,,,86,https://www.medrxiv.org/content/medrxiv/early/2020/03/03/2020.02.16.20023820.full.pdf,https://app.dimensions.ai/details/publication/pub.1125032015,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-02-20
7,pub.1124769413,10.1101/2020.02.06.20020941,,,Analysis of the epidemic growth of the early 2019-nCoV outbreak using internationally confirmed cases,Blank,Blank,medRxiv,,,2020-02-09,2020,,,2020.02.06.20020941,"All OA; Green, Published",Article,"Zhao, Qingyuan; Chen, Yang; Small, Dylan S",Blank,,"Zhao, Qingyuan (University of Cambridge); Chen, Yang (University of Michigan); Small, Dylan S (University of Pennsylvania)",University of Pennsylvania; University of Michigan; University of Cambridge,grid.25879.31; grid.214458.e; grid.5335.0,United States; United States; United Kingdom,,3,3,,,20,https://www.medrxiv.org/content/medrxiv/early/2020/02/09/2020.02.06.20020941.full.pdf,https://app.dimensions.ai/details/publication/pub.1124769413,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-02-09
45,pub.1124599772,10.15171/ijoem.2020.1921,32020915,PMC7205509,The Novel Coronavirus: A Bird's Eye View.,Blank,Blank,The International Journal of Occupational and Environmental Medicine,,"Animals; Betacoronavirus; China; Coronavirus; Coronavirus Infections; Disease Outbreaks; Disease Reservoirs; Humans; Pandemics; Pneumonia, Viral; Zoonoses",2020-02-05,2020,11,2,65-71,All OA; Gold,Article,"Habibzadeh, Parham; Stoneman, Emily K.",Blank,,"Habibzadeh, Parham (Shiraz University of Medical Sciences); Stoneman, Emily K. (University of Michigan)",University of Michigan; Shiraz University of Medical Sciences,grid.214458.e; grid.412571.4,United States; Iran,,21,21,,,,https://www.theijoem.com/ijoem/index.php/ijoem/article/download/1921/1195,https://app.dimensions.ai/details/publication/pub.1124599772,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-02-05
45,pub.1124581642,10.3390/jcm9020388,32024089,PMC7074332,Estimating the Unreported Number of Novel Coronavirus (2019-nCoV) Cases in China in the First Half of January 2020: A Data-Driven Modelling Analysis of the Early Outbreak,Blank,Blank,Journal of Clinical Medicine,,,2020-02-01,2020,9,2,388,All OA; Gold,Article,"Zhao, Shi; Musa, Salihu S.; Lin, Qianying; Ran, Jinjun; Yang, Guangpu; Wang, Weiming; Lou, Yijun; Yang, Lin; Gao, Daozhou; He, Daihai; Wang, Maggie H.",Blank,,"Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Musa, Salihu S. (Hong Kong Polytechnic University); Lin, Qianying (University of Michigan); Ran, Jinjun (University of Hong Kong); Yang, Guangpu (Chinese University of Hong Kong); Wang, Weiming (Huaiyin Normal University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); Gao, Daozhou (Shanghai Normal University); He, Daihai (Hong Kong Polytechnic University); Wang, Maggie H. (Chinese University of Hong Kong; Chinese University of Hong Kong)",Chinese University of Hong Kong; Hong Kong Polytechnic University; Shanghai Normal University; University of Michigan; University of Hong Kong; Huaiyin Normal University,grid.10784.3a; grid.16890.36; grid.412531.0; grid.214458.e; grid.194645.b; grid.410738.9,China; China; China; United States; China; China,,48,48,,,27,https://www.mdpi.com/2077-0383/9/2/388/pdf,https://app.dimensions.ai/details/publication/pub.1124581642,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-02-01
