Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals,Publication Date (print),Publication Date (online),Publication Date
53,pub.1124425523,10.1016/j.ijid.2020.01.050,32007643,PMC7110798,"Preliminary estimation of the basic reproduction number of novel coronavirus (2019-nCoV) in China, from 2019 to 2020: A data-driven analysis in the early phase of the outbreak",Blank,Blank,International Journal of Infectious Diseases,,"Basic Reproduction Number; Betacoronavirus; China; Coronavirus Infections; Epidemics; Humans; Middle East Respiratory Syndrome Coronavirus; Pandemics; Pneumonia, Viral; SARS Virus; World Health Organization",2020-03,2020,92,,214-217,All OA; Gold,Article,"Zhao, Shi; Lin, Qianyin; Ran, Jinjun; Musa, Salihu S; Yang, Guangpu; Wang, Weiming; Lou, Yijun; Gao, Daozhou; Yang, Lin; He, Daihai; Wang, Maggie H",Blank,"Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong)","Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianyin (University of Michigan); Ran, Jinjun (University of Hong Kong); Musa, Salihu S (Hong Kong Polytechnic University); Yang, Guangpu (Chinese University of Hong Kong); Wang, Weiming (Huaiyin Normal University); Lou, Yijun (University of Hong Kong); Gao, Daozhou (Shanghai Normal University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University); Wang, Maggie H (Chinese University of Hong Kong; Chinese University of Hong Kong)",Hong Kong Polytechnic University; University of Hong Kong; University of Michigan; Shanghai Normal University; Chinese University of Hong Kong; Huaiyin Normal University,grid.16890.36; grid.194645.b; grid.214458.e; grid.412531.0; grid.10784.3a; grid.410738.9,China; China; United States; China; China; China,National Natural Science Foundation of China,133,133,,,201,http://www.ijidonline.com/article/S1201971220300539/pdf,https://app.dimensions.ai/details/publication/pub.1124425523,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-03
52,pub.1126138919,10.1093/infdis/jiaa161,32246136,,Coronavirus occurrence and transmission over 8 years in the HIVE cohort of households in Michigan,Blank,Blank,The Journal of Infectious Diseases,,,2020-04-04,2020,,,,All OA; Gold,Article,"Monto, Arnold S; DeJonge, Peter; Callear, Amy P; Bazzi, Latifa A; Capriola, Skylar; Malosh, Ryan E; Martin, Emily T; Petrie, Joshua G",Blank,,"Monto, Arnold S (University of Michigan); DeJonge, Peter (University of Michigan); Callear, Amy P (University of Michigan); Bazzi, Latifa A (University of Michigan); Capriola, Skylar (University of Michigan); Malosh, Ryan E (University of Michigan); Martin, Emily T (University of Michigan); Petrie, Joshua G (University of Michigan)",University of Michigan,grid.214458.e,United States,National Institute of Allergy and Infectious Diseases,0,0,,,313,https://academic.oup.com/jid/article-pdf/doi/10.1093/infdis/jiaa161/33095937/jiaa161.pdf,https://app.dimensions.ai/details/publication/pub.1126138919,1117 Public Health and Health Services; 1108 Medical Microbiology; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-04-04
48,pub.1126697618,10.1016/j.athoracsur.2020.04.003,32305286,PMC7161520,Adult cardiac surgery during the COVID-19 Pandemic: A Tiered Patient Triage Guidance Statement,Blank,Blank,The Annals of Thoracic Surgery,,,2020-04,2020,,,,All OA; Gold,Article,"Haft, Jonathan W.; Atluri, Pavan; Alawadi, Gorav; Engelman, Daniel; Grant, Michael C.; Hassan, Ansar; Legare, Jean-Francois; Whitman, Glenn; Arora, Rakesh C.; Surgery, Society of Thoracic Surgeons COVID-19 Taskforce and the Workforce for Adult Cardiac and Vascular",Blank,"Arora, Rakesh C. (University of Manitoba)","Haft, Jonathan W. (University of Michigan); Atluri, Pavan (University of Pennsylvania); Alawadi, Gorav (University of Virginia); Engelman, Daniel (University of Massachusetts Amherst); Grant, Michael C. (Johns Hopkins University); Hassan, Ansar (Horizon Health Network); Legare, Jean-Francois (Horizon Health Network); Whitman, Glenn (Johns Hopkins University); Arora, Rakesh C. (University of Manitoba); Surgery, Society of Thoracic Surgeons COVID-19 Taskforce and the Workforce for Adult Cardiac and Vascular (University of Michigan; University of Pennsylvania; University of Virginia; University of Massachusetts Amherst; Johns Hopkins University; Horizon Health Network; Johns Hopkins University; University of Manitoba)",University of Massachusetts Amherst; University of Pennsylvania; Johns Hopkins University; Horizon Health Network; University of Virginia; University of Michigan; University of Manitoba,grid.266683.f; grid.25879.31; grid.21107.35; grid.428748.5; grid.27755.32; grid.214458.e; grid.21613.37,United States; United States; United States; Canada; United States; United States; Canada,,0,0,,,22,https://doi.org/10.1016/j.athoracsur.2020.04.003,https://app.dimensions.ai/details/publication/pub.1126697618,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-04
47,pub.1126776157,10.1016/j.ijid.2020.04.034,32315808,PMC7166025,The relative transmissibility of asymptomatic cases among close contacts,Blank,Blank,International Journal of Infectious Diseases,,,2020-04,2020,,,,All OA; Gold,Article,"He, Daihai; Zhao, Shi; Lin, Qianying; Zhuang, Zian; Cao, Peihua; Wang, Maggie H; Yang, Lin",Blank,"He, Daihai (Hong Kong Polytechnic University)","He, Daihai (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Zhuang, Zian (Hong Kong Polytechnic University); Cao, Peihua (Southern Medical University); Wang, Maggie H (Chinese University of Hong Kong; Chinese University of Hong Kong); Yang, Lin (Hong Kong Polytechnic University)",Chinese University of Hong Kong; University of Michigan; Southern Medical University; Hong Kong Polytechnic University,grid.10784.3a; grid.214458.e; grid.284723.8; grid.16890.36,China; United States; China; China,,0,0,,,6,https://doi.org/10.1016/j.ijid.2020.04.034,https://app.dimensions.ai/details/publication/pub.1126776157,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-04
46,pub.1124599772,10.15171/ijoem.2020.1921,32020915,,The Novel Coronavirus: A Bird's Eye View.,Blank,Blank,The International Journal of Occupational and Environmental Medicine,,"Animals; Betacoronavirus; China; Coronavirus; Coronavirus Infections; Disease Outbreaks; Disease Reservoirs; Humans; Pandemics; Pneumonia, Viral; Zoonoses",2020-02-05,2020,11,2,65-71,All OA; Gold,Article,"Habibzadeh, Parham; Stoneman, Emily K.",Blank,,"Habibzadeh, Parham (Shiraz University of Medical Sciences); Stoneman, Emily K. (University of Michigan)",Shiraz University of Medical Sciences; University of Michigan,grid.412571.4; grid.214458.e,Iran; United States,,10,10,,,,https://www.theijoem.com/ijoem/index.php/ijoem/article/download/1921/1195,https://app.dimensions.ai/details/publication/pub.1124599772,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-02-05
46,pub.1124581642,10.3390/jcm9020388,32024089,PMC7074332,Estimating the Unreported Number of Novel Coronavirus (2019-nCoV) Cases in China in the First Half of January 2020: A Data-Driven Modelling Analysis of the Early Outbreak,Blank,Blank,Journal of Clinical Medicine,,,2020-02-01,2020,9,2,388,All OA; Gold,Article,"Zhao, Shi; Musa, Salihu S.; Lin, Qianying; Ran, Jinjun; Yang, Guangpu; Wang, Weiming; Lou, Yijun; Yang, Lin; Gao, Daozhou; He, Daihai; Wang, Maggie H.",Blank,,"Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Musa, Salihu S. (Hong Kong Polytechnic University); Lin, Qianying (University of Michigan); Ran, Jinjun (University of Hong Kong); Yang, Guangpu (Chinese University of Hong Kong); Wang, Weiming (Huaiyin Normal University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); Gao, Daozhou (Shanghai Normal University); He, Daihai (Hong Kong Polytechnic University); Wang, Maggie H. (Chinese University of Hong Kong; Chinese University of Hong Kong)",Chinese University of Hong Kong; Hong Kong Polytechnic University; Shanghai Normal University; University of Michigan; University of Hong Kong; Huaiyin Normal University,grid.10784.3a; grid.16890.36; grid.412531.0; grid.214458.e; grid.194645.b; grid.410738.9,China; China; China; United States; China; China,,42,42,,,27,https://www.mdpi.com/2077-0383/9/2/388/pdf,https://app.dimensions.ai/details/publication/pub.1124581642,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-02-01
46,pub.1126650360,10.1016/j.jcv.2020.104372,,,SARS-CoV-2: Is it the Newest Spark in the TORCH?,Blank,Blank,Journal of Clinical Virology,,,2020-04,2020,,,104372,All OA; Gold,Article,"Muldoon, Kathleen M.; Fowler, Karen B.; Pesch, Megan H.; Schleiss, Mark R.",Blank,"Schleiss, Mark R. (University of Minnesota; National CMV Foundation)","Muldoon, Kathleen M. (Midwestern University; National CMV Foundation); Fowler, Karen B. (University of Alabama at Birmingham; National CMV Foundation); Pesch, Megan H. (University of Michigan; National CMV Foundation); Schleiss, Mark R. (University of Minnesota; National CMV Foundation)",University of Alabama at Birmingham; Midwestern University; University of Michigan; National CMV Foundation; University of Minnesota,grid.265892.2; grid.260024.2; grid.214458.e; grid.490725.d; grid.17635.36,United States; United States; United States; United States; United States,,0,0,,,19,https://doi.org/10.1016/j.jcv.2020.104372,https://app.dimensions.ai/details/publication/pub.1126650360,1117 Public Health and Health Services; 1108 Medical Microbiology; 11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine,3 Good Health and Well Being,Blank,Blank,2020-04
46,pub.1126830201,10.1016/s1473-3099(20)30315-7,32325039,PMC7172723,Projecting the demand for ventilators at the peak of the COVID-19 outbreak in the USA,Blank,Blank,The Lancet Infectious Diseases,,,2020-04,2020,,,,All OA; Gold,Article,"Wells, Chad R; Fitzpatrick, Meagan C; Sah, Pratha; Shoukat, Affan; Pandey, Abhishek; El-Sayed, Abdulrahman M; Singer, Burton H; Moghadas, Seyed M; Galvani, Alison P",Blank,,"Wells, Chad R (Yale University); Fitzpatrick, Meagan C (Yale University; University of Maryland, Baltimore); Sah, Pratha (Yale University); Shoukat, Affan (Yale University); Pandey, Abhishek (Yale University); El-Sayed, Abdulrahman M (University of Michigan; Wayne State University); Singer, Burton H (University of Florida); Moghadas, Seyed M (York University); Galvani, Alison P (Yale University)","York University; University of Maryland, Baltimore; Yale University; Wayne State University; University of Michigan; University of Florida",grid.21100.32; grid.411024.2; grid.47100.32; grid.254444.7; grid.214458.e; grid.15276.37,Canada; United States; United States; United States; United States; United States,National Institute of Allergy and Infectious Diseases; National Institute of General Medical Sciences; National Cancer Institute; Canadian Institutes of Health Research,0,0,,,14,https://doi.org/10.1016/s1473-3099(20)30315-7,https://app.dimensions.ai/details/publication/pub.1126830201,1117 Public Health and Health Services; 1108 Medical Microbiology; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-04
41,pub.1126009336,10.1016/j.adro.2020.03.010,32292839,PMC7118610,Prostate Cancer Radiotherapy Recommendations in Response to COVID-19,Blank,Blank,Advances in Radiation Oncology,,,2020-04,2020,,,,All OA; Gold,Article,"Zaorsky, Nicholas G.; Yu, James B.; McBride, Sean M.; Dess, Robert T.; Jackson, William C.; Mahal, Brandon A.; Chen, Ronald; Choudhury, Ananya; Henry, Ann; Syndikus, Isabel; Mitin, Timur; Tree, Alison; Kishan, Amar U.; Spratt, Daniel E.",Blank,"Spratt, Daniel E. (University of Michigan)","Zaorsky, Nicholas G. (); Yu, James B. (); McBride, Sean M. (Memorial Sloan Kettering Cancer Center); Dess, Robert T. (University of Michigan); Jackson, William C. (University of Michigan); Mahal, Brandon A. (Dana-Farber Cancer Institute); Chen, Ronald (University of Kansas); Choudhury, Ananya (Christie Hospital NHS Foundation Trust); Henry, Ann (University of Leeds); Syndikus, Isabel (Clatterbridge Cancer Centre NHS Foundation Trust); Mitin, Timur (Oregon Health & Science University); Tree, Alison (Institute of Cancer Research); Kishan, Amar U. (University of California, Los Angeles); Spratt, Daniel E. (University of Michigan)","Institute of Cancer Research; Dana-Farber Cancer Institute; University of Kansas; Clatterbridge Cancer Centre NHS Foundation Trust; University of Leeds; Memorial Sloan Kettering Cancer Center; Christie Hospital NHS Foundation Trust; Oregon Health & Science University; University of Michigan; University of California, Los Angeles",grid.18886.3f; grid.65499.37; grid.266515.3; grid.418624.d; grid.9909.9; grid.51462.34; grid.412917.8; grid.5288.7; grid.214458.e; grid.19006.3e,United Kingdom; United States; United States; United Kingdom; United Kingdom; United States; United Kingdom; United States; United States; United States,National Institute for Health Research,5,5,,,74,https://doi.org/10.1016/j.adro.2020.03.010,https://app.dimensions.ai/details/publication/pub.1126009336,11 Medical and Health Sciences; 1112 Oncology and Carcinogenesis,,Blank,Blank,2020-04
41,pub.1126700308,10.1136/annrheumdis-2020-217460,32295789,,Role of immunosuppressive therapy in rheumatic diseases concurrent with covid-19,Blank,Blank,Annals of the Rheumatic Diseases,,,2020-04-15,2020,,,annrheumdis-2020-217460,All OA; Gold,Article,"Lu, Chenyang; Li, Shasha; Liu, Yi",Blank,"Liu, Yi ","Lu, Chenyang (); Li, Shasha (University of Michigan); Liu, Yi ()",University of Michigan,grid.214458.e,United States,,0,0,,,,https://ard.bmj.com/content/annrheumdis/early/2020/04/15/annrheumdis-2020-217460.full.pdf,https://app.dimensions.ai/details/publication/pub.1126700308,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences; 1107 Immunology,,Blank,Blank,2020-04-15
39,pub.1125932538,10.2139/ssrn.3555247,,,"Epidemiological, Clinical, Radiological Characteristics and Outcomes of Medical Staff with COVID-19 in Wuhan, China: A Single-Centered, Retrospective Case Series Analysis",Blank,Blank,SSRN Electronic Journal,,,2020,2020,,,,"All OA; Green, Accepted & Submitted",Preprint,"Liu, Jie; Ouyang, Liu; Fu, Peng; Cao, Yukun; Yang, Dan; Han, Xiaoyu; Alwalid, Osamah; Wu, Hanping; Tao, Juan; Peng, Shuyi; Shi, Heshui; Yang, Fan; Zheng, Chuansheng",Blank,,"Liu, Jie (); Ouyang, Liu (); Fu, Peng (); Cao, Yukun (); Yang, Dan (); Han, Xiaoyu (); Alwalid, Osamah (); Wu, Hanping (University of Michigan); Tao, Juan (); Peng, Shuyi (); Shi, Heshui (); Yang, Fan (); Zheng, Chuansheng ()",University of Michigan,grid.214458.e,United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1125932538,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020
35,pub.1126699345,10.1016/j.amjsurg.2020.04.014,32312477,PMC7161516,Elective surgery in the time of COVID-19,Blank,Blank,The American Journal of Surgery,,,2020-04,2020,,,,All OA; Gold,Article,"Diaz, Adrian; Sarac, Benjamin A.; Schoenbrunner, Anna R.; Janis, Jeffrey E.; Pawlik, Timothy M.",Blank,"Diaz, Adrian (University of Michigan; University of Michigan)","Diaz, Adrian (University of Michigan; University of Michigan); Sarac, Benjamin A. (The Ohio State University); Schoenbrunner, Anna R. (The Ohio State University Wexner Medical Center); Janis, Jeffrey E. (The Ohio State University Wexner Medical Center); Pawlik, Timothy M. ()",University of Michigan; The Ohio State University; The Ohio State University Wexner Medical Center,grid.214458.e; grid.261331.4; grid.412332.5,United States; United States; United States,,0,0,,,6,https://doi.org/10.1016/j.amjsurg.2020.04.014,https://app.dimensions.ai/details/publication/pub.1126699345,1117 Public Health and Health Services; 11 Medical and Health Sciences,,Blank,Blank,2020-04
30,pub.1126925966,10.1172/jci.insight.138999,32329756,,Neutrophil extracellular traps in COVID-19.,Blank,Blank,JCI Insight,,,2020-04-24,2020,,,,Closed,Article,"Zuo, Yu; Yalavarthi, Srilakshmi; Shi, Hui; Gockman, Kelsey; Zuo, Melanie; Madison, Jacqueline A; Blair, Christopher N; Weber, Andrew; Barnes, Betsy J; Egeblad, Mikala; Woods, Robert J; Kanthi, Yogendra; Knight, Jason S",Blank,,"Zuo, Yu (University of Michigan); Yalavarthi, Srilakshmi (University of Michigan); Shi, Hui (University of Michigan); Gockman, Kelsey (University of Michigan); Zuo, Melanie (University of Michigan); Madison, Jacqueline A (University of Michigan); Blair, Christopher N (University of Michigan); Weber, Andrew (Northwell Health); Barnes, Betsy J (); Egeblad, Mikala (Cold Spring Harbor Laboratory); Woods, Robert J (University of Michigan); Kanthi, Yogendra (University of Michigan); Knight, Jason S (University of Michigan)",Northwell Health; Cold Spring Harbor Laboratory; University of Michigan,grid.416477.7; grid.225279.9; grid.214458.e,United States; United States; United States,,0,0,,,113,,https://app.dimensions.ai/details/publication/pub.1126925966,0601 Biochemistry and Cell Biology; 06 Biological Sciences,,Blank,Blank,2020-04-24
