Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals,Publication Date (print),Publication Date (online),Publication Date
171,pub.1126755578,10.1016/j.jacc.2020.04.031,32311448,PMC7164881,"COVID-19 and Thrombotic or Thromboembolic Disease: Implications for Prevention, Antithrombotic Therapy, and Follow-up",Blank,Blank,Journal of the American College of Cardiology,,,2020-04,2020,,,,Closed,Article,"Bikdeli, Behnood; Madhavan, Mahesh V.; Jimenez, David; Chuich, Taylor; Dreyfus, Isaac; Driggin, Elissa; Der Nigoghossian, Caroline; Ageno, Walter; Madjid, Mohammad; Guo, Yutao; Tang, Liang V.; Hu, Yu; Giri, Jay; Cushman, Mary; Quéré, Isabelle; Dimakakos, Evangelos P.; Gibson, C. Michael; Lippi, Giuseppe; Favaloro, Emmanuel J.; Fareed, Jawed; Caprini, Joseph A.; Tafur, Alfonso J.; Burton, John R.; Francese, Dominic P.; Wang, Elizabeth Y.; Falanga, Anna; McLintock, Claire; Hunt, Beverley J.; Spyropoulos, Alex C.; Barnes, Geoffrey D.; Eikelboom, John W.; Weinberg, Ido; Schulman, Sam; Carrier, Marc; Piazza, Gregory; Beckman, Joshua A.; Steg, P. Gabriel; Stone, Gregg W.; Rosenkranz, Stephan; Goldhaber, Samuel Z.; Parikh, Sahil A.; Monreal, Manuel; Krumholz, Harlan M.; Konstantinides, Stavros V.; Weitz, Jeffrey I.; Lip, Gregory Y.H.",Blank,"Bikdeli, Behnood (NewYork–Presbyterian Hospital; Yale University; Cardiovascular Research Foundation)","Bikdeli, Behnood (NewYork–Presbyterian Hospital; Yale University; Cardiovascular Research Foundation); Madhavan, Mahesh V. (NewYork–Presbyterian Hospital; Cardiovascular Research Foundation); Jimenez, David (Institute of Health Carlos III); Chuich, Taylor (NewYork–Presbyterian Hospital); Dreyfus, Isaac (NewYork–Presbyterian Hospital); Driggin, Elissa (NewYork–Presbyterian Hospital); Der Nigoghossian, Caroline (NewYork–Presbyterian Hospital); Ageno, Walter (University of Insubria); Madjid, Mohammad (The University of Texas Health Science Center at Houston); Guo, Yutao (Chinese PLA General Hospital); Tang, Liang V. (Huazhong University of Science and Technology); Hu, Yu (Huazhong University of Science and Technology); Giri, Jay (Hospital of the University of Pennsylvania; University of Pennsylvania; Philadelphia VA Medical Center); Cushman, Mary (University of Vermont Medical Center); Quéré, Isabelle (University of Montpellier); Dimakakos, Evangelos P. (National and Kapodistrian University of Athens); Gibson, C. Michael (Harvard University; Beth Israel Deaconess Medical Center); Lippi, Giuseppe (Azienda Ospedaliera Universitaria Integrata Verona); Favaloro, Emmanuel J. (Westmead Hospital); Fareed, Jawed (Loyola University Medical Center); Caprini, Joseph A. (University of Chicago); Tafur, Alfonso J. (University of Chicago; NorthShore University HealthSystem); Burton, John R. (NewYork–Presbyterian Hospital); Francese, Dominic P. (Cardiovascular Research Foundation); Wang, Elizabeth Y. (NewYork–Presbyterian Hospital); Falanga, Anna (University of Milano-Bicocca); McLintock, Claire (Auckland City Hospital); Hunt, Beverley J. (St Thomas' Hospital); Spyropoulos, Alex C. (Hofstra University); Barnes, Geoffrey D. (University of Michigan); Eikelboom, John W. (Population Health Research Institute); Weinberg, Ido (Massachusetts General Hospital); Schulman, Sam (Sechenov University; McMaster University; Thrombosis and Atherosclerosis Research Institute); Carrier, Marc (Ottawa Hospital); Piazza, Gregory (Harvard University; Brigham and Women's Hospital); Beckman, Joshua A. (Vanderbilt University); Steg, P. Gabriel (Paris 12 Val de Marne University; Imperial College London); Stone, Gregg W. (Cardiovascular Research Foundation; Icahn School of Medicine at Mount Sinai); Rosenkranz, Stephan (University of Cologne); Goldhaber, Samuel Z. (Harvard University; Brigham and Women's Hospital); Parikh, Sahil A. (NewYork–Presbyterian Hospital; Cardiovascular Research Foundation); Monreal, Manuel (Hospital Universitari Germans Trias i Pujol); Krumholz, Harlan M. (Yale University; Yale University); Konstantinides, Stavros V. (Johannes Gutenberg University of Mainz); Weitz, Jeffrey I. (McMaster University; Thrombosis and Atherosclerosis Research Institute); Lip, Gregory Y.H. (Liverpool Heart and Chest Hospital; Aalborg University)",Ottawa Hospital; NorthShore University HealthSystem; Paris 12 Val de Marne University; The University of Texas Health Science Center at Houston; Beth Israel Deaconess Medical Center; Harvard University; Aalborg University; Huazhong University of Science and Technology; Imperial College London; National and Kapodistrian University of Athens; Yale University; University of Milano-Bicocca; Brigham and Women's Hospital; Westmead Hospital; University of Vermont Medical Center; Vanderbilt University; Chinese PLA General Hospital; University of Montpellier; St Thomas' Hospital; Population Health Research Institute; University of Pennsylvania; NewYork–Presbyterian Hospital; Thrombosis and Atherosclerosis Research Institute; University of Cologne; Liverpool Heart and Chest Hospital; Johannes Gutenberg University of Mainz; Auckland City Hospital; University of Insubria; Hospital of the University of Pennsylvania; Hofstra University; University of Michigan; Icahn School of Medicine at Mount Sinai; Hospital Universitari Germans Trias i Pujol; Cardiovascular Research Foundation; Institute of Health Carlos III; Azienda Ospedaliera Universitaria Integrata Verona; Loyola University Medical Center; University of Chicago; Massachusetts General Hospital; Philadelphia VA Medical Center; McMaster University; Sechenov University,grid.412687.e; grid.240372.0; grid.410511.0; grid.267308.8; grid.239395.7; grid.38142.3c; grid.5117.2; grid.33199.31; grid.7445.2; grid.5216.0; grid.47100.32; grid.7563.7; grid.62560.37; grid.413252.3; grid.414924.e; grid.152326.1; grid.414252.4; grid.121334.6; grid.425213.3; grid.415102.3; grid.25879.31; grid.413734.6; grid.418562.c; grid.6190.e; grid.415992.2; grid.5802.f; grid.414055.1; grid.18147.3b; grid.411115.1; grid.257060.6; grid.214458.e; grid.59734.3c; grid.411438.b; grid.418668.5; grid.413448.e; grid.411475.2; grid.411451.4; grid.170205.1; grid.32224.35; grid.410355.6; grid.25073.33; grid.448878.f,Canada; United States; France; United States; United States; United States; Denmark; China; United Kingdom; Greece; United States; Italy; United States; Australia; United States; United States; China; France; United Kingdom; Canada; United States; United States; Canada; Germany; United Kingdom; Germany; New Zealand; Italy; United States; United States; United States; United States; Spain; United States; Spain; Italy; United States; United States; United States; United States; Canada; Russia,National Heart Lung and Blood Institute,0,0,,,963,,https://app.dimensions.ai/details/publication/pub.1126755578,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,,Blank,Blank,2020-04
166,pub.1126372956,10.1093/jpids/piaa037,32314790,,What’s New With the Old Coronaviruses?,Blank,Blank,Journal of the Pediatric Infectious Diseases Society,,,2020-04-21,2020,,,,Closed,Article,"Ogimi, Chikara; Kim, Yae Jean; Martin, Emily T; Huh, Hee Jae; Chiu, Cheng-Hsun; Englund, Janet A",Blank,,"Ogimi, Chikara (University of Washington); Kim, Yae Jean (); Martin, Emily T (University of Michigan); Huh, Hee Jae (); Chiu, Cheng-Hsun (); Englund, Janet A (University of Washington)",University of Michigan; University of Washington,grid.214458.e; grid.34477.33,United States; United States,National Institute of Allergy and Infectious Diseases,0,0,,,1,,https://app.dimensions.ai/details/publication/pub.1126372956,1108 Medical Microbiology; 11 Medical and Health Sciences,,Blank,Blank,2020-04-21
158,pub.1125838384,10.1093/ofid/ofaa105,32284951,PMC7144823,COVID-19 Treatment: A Review of Early and Emerging Options,Blank,Blank,Open Forum Infectious Diseases,,,2020-04-01,2020,7,4,ofaa105,All OA; Gold,Article,"McCreary, Erin K; Pogue, Jason M",Blank,,"McCreary, Erin K (University of Pittsburgh Medical Center); Pogue, Jason M (University of Michigan)",University of Pittsburgh Medical Center; University of Michigan,grid.412689.0; grid.214458.e,United States; United States,,2,2,,,723,https://academic.oup.com/ofid/article-pdf/7/4/ofaa105/33030979/ofaa105.pdf,https://app.dimensions.ai/details/publication/pub.1125838384,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-04-01
153,pub.1126273025,10.1016/j.clim.2020.108410,32276140,PMC7139239,Epigenetic dysregulation of ACE2 and interferon-regulated genes might suggest increased COVID-19 susceptibility and severity in lupus patients,Blank,Blank,Clinical Immunology,,,2020-06,2020,215,,108410,All OA; Gold,Article,"Sawalha, Amr H.; Zhao, Ming; Coit, Patrick; Lu, Qianjin",Blank,"Sawalha, Amr H. (University of Pittsburgh; University of Pittsburgh)","Sawalha, Amr H. (University of Pittsburgh; University of Pittsburgh); Zhao, Ming (Second Xiangya Hospital of Central South University; Second Xiangya Hospital of Central South University); Coit, Patrick (University of Michigan); Lu, Qianjin (Second Xiangya Hospital of Central South University; Second Xiangya Hospital of Central South University)",University of Michigan; University of Pittsburgh; Second Xiangya Hospital of Central South University,grid.214458.e; grid.21925.3d; grid.452708.c,United States; United States; China,National Institute of Allergy and Infectious Diseases; National Natural Science Foundation of China,1,1,,,15,https://doi.org/10.1016/j.clim.2020.108410,https://app.dimensions.ai/details/publication/pub.1126273025,11 Medical and Health Sciences; 1107 Immunology,,Blank,Blank,2020-06
128,pub.1125127713,10.1001/jama.2020.3072,32108857,,COVID-19—New Insights on a Rapidly Changing Epidemic,Blank,Blank,JAMA,,,2020-04-14,2020,323,14,1339-1340,All OA; Gold,Article,"del Rio, Carlos; Malani, Preeti N.",Blank,"del Rio, Carlos (Emory University)","del Rio, Carlos (Emory University); Malani, Preeti N. (University of Michigan)",University of Michigan; Emory University,grid.214458.e; grid.189967.8,United States; United States,,29,29,,,1819,https://jamanetwork.com/journals/jama/articlepdf/2762510/jama_del_rio_2020_vp_200034.pdf,https://app.dimensions.ai/details/publication/pub.1125127713,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-04-14
126,pub.1126151888,10.1001/jama.2020.5788,32250388,,The COVID-19 Pandemic in the US,Blank,Blank,JAMA,,,2020-04-06,2020,323,20,,All OA; Gold,Article,"Omer, Saad B.; Malani, Preeti; del Rio, Carlos",Blank,"del Rio, Carlos (Emory University; Emory University)","Omer, Saad B. (Yale University; Yale University); Malani, Preeti (University of Michigan); del Rio, Carlos (Emory University; Emory University)",University of Michigan; Yale University; Emory University,grid.214458.e; grid.47100.32; grid.189967.8,United States; United States; United States,,3,3,,,588,https://jamanetwork.com/journals/jama/articlepdf/2764366/jama_omer_2020_vp_200072.pdf,https://app.dimensions.ai/details/publication/pub.1126151888,11 Medical and Health Sciences,,Blank,Blank,2020-04-06
122,pub.1125756986,10.1001/jama.2020.4269,32196079,,Stopping the Spread of COVID-19,Blank,Blank,JAMA,,,2020-04-21,2020,323,15,1516-1516,All OA; Gold,Article,"Desai, Angel N; Patel, Payal",Blank,,"Desai, Angel N (); Patel, Payal (University of Michigan)",University of Michigan,grid.214458.e,United States,,4,4,,,340,https://jamanetwork.com/journals/jama/articlepdf/2763533/jama_desai_2020_pg_200019.pdf,https://app.dimensions.ai/details/publication/pub.1125756986,11 Medical and Health Sciences,,Blank,Blank,2020-04-21
120,pub.1126271841,10.1002/phar.2394,32267979,,COVID‐19: The Uninvited Guest in the Intensive Care Unit (ICU) Implications for Pharmacotherapy,Blank,Blank,Pharmacotherapy The Journal of Human Pharmacology and Drug Therapy,,,2020-04-08,2020,,,,All OA; Gold,Article,"Stringer, Kathleen A.; Puskarich, Michael A; Kenes, Michael T.; Dickson, Robert P.",Blank,,"Stringer, Kathleen A. (University of Michigan); Puskarich, Michael A (University of Minnesota; Hennepin County Medical Center); Kenes, Michael T. (); Dickson, Robert P. (University of Michigan)",Hennepin County Medical Center; University of Michigan; University of Minnesota,grid.414021.2; grid.214458.e; grid.17635.36,United States; United States; United States,,0,0,,,15,https://accpjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/phar.2394,https://app.dimensions.ai/details/publication/pub.1126271841,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-04-08
89,pub.1126726181,10.1084/jem.20200652,32302401,PMC7161085,Targeting potential drivers of COVID-19: Neutrophil extracellular traps,Blank,Blank,Journal of Experimental Medicine,,"Betacoronavirus; Coronavirus Infections; Cytokines; Extracellular Traps; Humans; Lung Diseases; Neutrophils; Pandemics; Pneumonia, Viral",2020-06-01,2020,217,6,,All OA; Gold,Article,"Barnes, Betsy J.; Adrover, Jose M.; Baxter-Stoltzfus, Amelia; Borczuk, Alain; Cools-Lartigue, Jonathan; Crawford, James M.; Daßler-Plenker, Juliane; Guerci, Philippe; Huynh, Caroline; Knight, Jason S.; Loda, Massimo; Looney, Mark R.; McAllister, Florencia; Rayes, Roni; Renaud, Stephane; Rousseau, Simon; Salvatore, Steven; Schwartz, Robert E.; Spicer, Jonathan D.; Yost, Christian C.; Weber, Andrew; Zuo, Yu; Egeblad, Mikala",Blank,,"Barnes, Betsy J. (Hofstra University); Adrover, Jose M. (Cold Spring Harbor Laboratory); Baxter-Stoltzfus, Amelia (Cornell University); Borczuk, Alain (Cornell University); Cools-Lartigue, Jonathan (); Crawford, James M. (Hofstra University); Daßler-Plenker, Juliane (Cold Spring Harbor Laboratory); Guerci, Philippe (Centre Hospitalier Universitaire de Nancy); Huynh, Caroline (McGill University); Knight, Jason S. (University of Michigan); Loda, Massimo (Cornell University); Looney, Mark R. (University of California, San Francisco); McAllister, Florencia (The University of Texas MD Anderson Cancer Center); Rayes, Roni (McGill University); Renaud, Stephane (Centre Hospitalier Universitaire de Nancy); Rousseau, Simon (McGill University Health Centre); Salvatore, Steven (Cornell University); Schwartz, Robert E. (Cornell University); Spicer, Jonathan D. (McGill University); Yost, Christian C. (University of Utah); Weber, Andrew (Northwell Health); Zuo, Yu (University of Michigan); Egeblad, Mikala (Cold Spring Harbor Laboratory)","Centre Hospitalier Universitaire de Nancy; Hofstra University; University of California, San Francisco; McGill University Health Centre; University of Michigan; Northwell Health; The University of Texas MD Anderson Cancer Center; Cornell University; McGill University; University of Utah; Cold Spring Harbor Laboratory",grid.410527.5; grid.257060.6; grid.266102.1; grid.63984.30; grid.214458.e; grid.416477.7; grid.240145.6; grid.5386.8; grid.14709.3b; grid.223827.e; grid.225279.9,France; United States; United States; Canada; United States; United States; United States; United States; Canada; United States; United States,National Cancer Institute; Baxter (United States),0,0,,,881,https://rupress.org/jem/article-pdf/217/6/e20200652/1042395/jem_20200652.pdf,https://app.dimensions.ai/details/publication/pub.1126726181,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,,Blank,Blank,2020-06-01
83,pub.1125337871,10.1016/j.ijid.2020.02.058,32145465,PMC7102659,"A conceptual model for the outbreak of Coronavirus disease 2019 (COVID-19) in Wuhan, China with individual reaction and governmental action",Blank,Blank,International Journal of Infectious Diseases,,,2020-04,2020,93,,211-216,All OA; Gold,Article,"Lin, Qianying; Zhao, Shi; Gao, Daozhou; Lou, Yijun; Yang, Shu; Musa, Salihu S; Wang, Maggie H; Cai, Yongli; Wang, Weiming; Yang, Lin; He, Daihai",Blank,"Wang, Weiming (Huaiyin Normal University)","Lin, Qianying (University of Michigan); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Gao, Daozhou (Shanghai Normal University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Shu (Chengdu University of Traditional Chinese Medicine); Musa, Salihu S (Hong Kong Polytechnic University); Wang, Maggie H (Chinese University of Hong Kong; Chinese University of Hong Kong); Cai, Yongli (Huaiyin Normal University); Wang, Weiming (Huaiyin Normal University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University)",Hong Kong Polytechnic University; Shanghai Normal University; Huaiyin Normal University; University of Michigan; Chinese University of Hong Kong; Chengdu University of Traditional Chinese Medicine,grid.16890.36; grid.412531.0; grid.410738.9; grid.214458.e; grid.10784.3a; grid.411304.3,China; China; China; United States; China; China,National Natural Science Foundation of China,14,14,,,106,https://doi.org/10.1016/j.ijid.2020.02.058,https://app.dimensions.ai/details/publication/pub.1125337871,11 Medical and Health Sciences; 1117 Public Health and Health Services; 0605 Microbiology; 1108 Medical Microbiology; 06 Biological Sciences,,Blank,Blank,2020-04
78,pub.1125952518,10.2215/cjn.03530320,32220930,,Sound Science before Quick Judgement Regarding RAS Blockade in COVID-19,Blank,Blank,Clinical Journal of the American Society of Nephrology,,,2020-03-27,2020,,,cjn.03530320,All OA; Gold,Article,"Sparks, Matthew A; South, Andrew; Welling, Paul; Luther, J Matt; Cohen, Jordana; Byrd, James Brian; Burrell, Louise M; Batlle, Daniel; Tomlinson, Laurie; Bhalla, Vivek; Rheault, Michelle N; Soler, María José; Swaminathan, Sundar; Hiremath, Swapnil",Blank,,"Sparks, Matthew A (Duke University); South, Andrew (Wake Forest University); Welling, Paul (Johns Hopkins University); Luther, J Matt (Vanderbilt University Medical Center); Cohen, Jordana (University of Pennsylvania); Byrd, James Brian (University of Michigan); Burrell, Louise M (University of Melbourne); Batlle, Daniel (Northwestern University); Tomlinson, Laurie (London School of Hygiene & Tropical Medicine); Bhalla, Vivek (Stanford University); Rheault, Michelle N (Children's Hospitals and Clinics of Minnesota); Soler, María José (Hospital Universitari Vall d'Hebron); Swaminathan, Sundar (University of Virginia); Hiremath, Swapnil (University of Ottawa)",Wake Forest University; University of Michigan; University of Melbourne; Johns Hopkins University; Children's Hospitals and Clinics of Minnesota; Hospital Universitari Vall d'Hebron; Northwestern University; University of Ottawa; Vanderbilt University Medical Center; University of Virginia; London School of Hygiene & Tropical Medicine; Stanford University; Duke University; University of Pennsylvania,grid.241167.7; grid.214458.e; grid.1008.9; grid.21107.35; grid.418507.f; grid.411083.f; grid.16753.36; grid.28046.38; grid.412807.8; grid.27755.32; grid.8991.9; grid.168010.e; grid.26009.3d; grid.25879.31,United States; United States; Australia; United States; United States; Spain; United States; Canada; United States; United States; United Kingdom; United States; United States; United States,National Heart Lung and Blood Institute; National Institute of Diabetes and Digestive and Kidney Diseases; American Heart Association; United States-Israel Binational Science Foundation,1,1,,,198,https://cjasn.asnjournals.org/content/clinjasn/early/2020/03/30/CJN.03530320.full.pdf,https://app.dimensions.ai/details/publication/pub.1125952518,11 Medical and Health Sciences; 1103 Clinical Sciences,,Blank,Blank,2020-03-27
